userid;bussines_u;overall_sat_scale;overall_sat_binary;stay_customer;buy_again;rec_product;sat_reliablility;sat_handling;sat_transparency;sat_flexibility;sat_presentation;sat_uptodateness;sat_regular_visits;sat_price;sat_seriousness;PRE_1;PGR_1
20.000000000000;1.000000000000;6.000000000000;1.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;4.000000000000;7.000000000000;0.986445841734;1.000000000000
20.000000000000;1.000000000000;2.000000000000;0.000000000000;2.000000000000;1.000000000000;1.000000000000;4.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;1.000000000000;0.013029328231;0.000000000000
21.000000000000;1.000000000000;6.000000000000;1.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;5.000000000000;;6.000000000000;;6.000000000000;5.000000000000;7.000000000000;;
22.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;;5.000000000000;6.000000000000;7.000000000000;;
22.000000000000;1.000000000000;6.000000000000;1.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;4.000000000000;5.000000000000;5.000000000000;6.000000000000;;5.000000000000;4.000000000000;7.000000000000;;
23.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;7.000000000000;6.000000000000;7.000000000000;5.000000000000;3.000000000000;6.000000000000;0.852171544495;1.000000000000
24.000000000000;1.000000000000;7.000000000000;1.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;4.000000000000;5.000000000000;6.000000000000;6.000000000000;;7.000000000000;4.000000000000;7.000000000000;;
24.000000000000;1.000000000000;3.000000000000;0.000000000000;2.000000000000;2.000000000000;3.000000000000;5.000000000000;4.000000000000;;6.000000000000;4.000000000000;;1.000000000000;5.000000000000;2.000000000000;;
25.000000000000;1.000000000000;6.000000000000;1.000000000000;5.000000000000;4.000000000000;5.000000000000;6.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;;7.000000000000;4.000000000000;;;
26.000000000000;1.000000000000;5.000000000000;0.000000000000;4.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;6.000000000000;0.425524110323;0.000000000000
26.000000000000;1.000000000000;4.000000000000;0.000000000000;3.000000000000;3.000000000000;4.000000000000;;;;;5.000000000000;;;5.000000000000;4.000000000000;;
27.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;2.000000000000;6.000000000000;;6.000000000000;4.000000000000;6.000000000000;;
27.000000000000;1.000000000000;5.000000000000;0.000000000000;3.000000000000;2.000000000000;4.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;2.000000000000;;1.000000000000;6.000000000000;1.000000000000;;
28.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;7.000000000000;0.953903869069;1.000000000000
29.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;7.000000000000;6.000000000000;7.000000000000;2.000000000000;7.000000000000;6.000000000000;6.000000000000;;3.000000000000;4.000000000000;6.000000000000;;
29.000000000000;1.000000000000;2.000000000000;0.000000000000;1.000000000000;1.000000000000;1.000000000000;;;;;;;4.000000000000;5.000000000000;5.000000000000;;
30.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;4.000000000000;6.000000000000;5.000000000000;4.000000000000;;;4.000000000000;6.000000000000;;
31.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;;;5.000000000000;7.000000000000;;
32.000000000000;1.000000000000;6.000000000000;1.000000000000;2.000000000000;1.000000000000;3.000000000000;6.000000000000;1.000000000000;4.000000000000;5.000000000000;6.000000000000;;1.000000000000;3.000000000000;;;
32.000000000000;1.000000000000;3.000000000000;0.000000000000;7.000000000000;7.000000000000;7.000000000000;;;;;7.000000000000;;5.000000000000;;;;
33.000000000000;1.000000000000;5.000000000000;0.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;7.000000000000;6.000000000000;;4.000000000000;5.000000000000;6.000000000000;;
33.000000000000;1.000000000000;4.000000000000;0.000000000000;4.000000000000;4.000000000000;6.000000000000;;;5.000000000000;;6.000000000000;;;5.000000000000;;;
34.000000000000;1.000000000000;1.000000000000;0.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;5.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;0.000000147847;0.000000000000
34.000000000000;1.000000000000;4.000000000000;0.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;6.000000000000;5.000000000000;5.000000000000;7.000000000000;4.000000000000;4.000000000000;5.000000000000;7.000000000000;0.720589511717;1.000000000000
35.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;7.000000000000;5.000000000000;;;2.000000000000;6.000000000000;;
35.000000000000;1.000000000000;5.000000000000;0.000000000000;;4.000000000000;5.000000000000;;;5.000000000000;6.000000000000;3.000000000000;;;4.000000000000;4.000000000000;;
36.000000000000;1.000000000000;3.000000000000;0.000000000000;3.000000000000;5.000000000000;4.000000000000;5.000000000000;3.000000000000;4.000000000000;3.000000000000;5.000000000000;;2.000000000000;4.000000000000;6.000000000000;;
37.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;0.708331747110;1.000000000000
38.000000000000;1.000000000000;2.000000000000;0.000000000000;4.000000000000;2.000000000000;2.000000000000;3.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;;3.000000000000;4.000000000000;5.000000000000;;
38.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;4.000000000000;5.000000000000;4.000000000000;;3.000000000000;5.000000000000;5.000000000000;;
39.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;;;5.000000000000;5.000000000000;;
39.000000000000;1.000000000000;2.000000000000;0.000000000000;1.000000000000;1.000000000000;1.000000000000;2.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;;;3.000000000000;3.000000000000;;
40.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;4.000000000000;;;4.000000000000;4.000000000000;5.000000000000;3.000000000000;6.000000000000;;
40.000000000000;1.000000000000;3.000000000000;0.000000000000;3.000000000000;2.000000000000;4.000000000000;5.000000000000;4.000000000000;;;4.000000000000;4.000000000000;5.000000000000;3.000000000000;6.000000000000;;
41.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;;6.000000000000;6.000000000000;6.000000000000;;
41.000000000000;1.000000000000;6.000000000000;1.000000000000;;4.000000000000;4.000000000000;5.000000000000;;;;6.000000000000;;5.000000000000;;;;
42.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;4.000000000000;6.000000000000;6.000000000000;;;
42.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;5.000000000000;7.000000000000;6.000000000000;3.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;;;
43.000000000000;1.000000000000;5.000000000000;0.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;0.615059237896;1.000000000000
44.000000000000;1.000000000000;5.000000000000;0.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;;7.000000000000;5.000000000000;;;5.000000000000;6.000000000000;;
45.000000000000;1.000000000000;6.000000000000;1.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;;6.000000000000;2.000000000000;6.000000000000;;
46.000000000000;1.000000000000;5.000000000000;0.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;3.000000000000;6.000000000000;0.328596160984;0.000000000000
47.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;7.000000000000;;;;5.000000000000;6.000000000000;;
48.000000000000;1.000000000000;4.000000000000;0.000000000000;4.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;;5.000000000000;4.000000000000;6.000000000000;;
48.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;;4.000000000000;;4.000000000000;5.000000000000;6.000000000000;;
49.000000000000;1.000000000000;5.000000000000;0.000000000000;4.000000000000;4.000000000000;5.000000000000;6.000000000000;4.000000000000;7.000000000000;6.000000000000;7.000000000000;;4.000000000000;1.000000000000;7.000000000000;;
49.000000000000;1.000000000000;3.000000000000;0.000000000000;4.000000000000;4.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;;4.000000000000;7.000000000000;6.000000000000;;
50.000000000000;1.000000000000;2.000000000000;0.000000000000;1.000000000000;1.000000000000;1.000000000000;3.000000000000;1.000000000000;;4.000000000000;;1.000000000000;1.000000000000;4.000000000000;1.000000000000;;
50.000000000000;1.000000000000;6.000000000000;1.000000000000;7.000000000000;7.000000000000;6.000000000000;5.000000000000;6.000000000000;;5.000000000000;;5.000000000000;5.000000000000;4.000000000000;5.000000000000;;
51.000000000000;1.000000000000;5.000000000000;0.000000000000;6.000000000000;7.000000000000;7.000000000000;6.000000000000;4.000000000000;;7.000000000000;;;2.000000000000;;;;
52.000000000000;1.000000000000;4.000000000000;0.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;5.000000000000;;;;;;3.000000000000;;;
52.000000000000;1.000000000000;5.000000000000;0.000000000000;4.000000000000;6.000000000000;6.000000000000;5.000000000000;;;4.000000000000;6.000000000000;;;3.000000000000;5.000000000000;;
53.000000000000;1.000000000000;2.000000000000;0.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;5.000000000000;7.000000000000;6.000000000000;6.000000000000;;7.000000000000;6.000000000000;7.000000000000;;
54.000000000000;1.000000000000;6.000000000000;1.000000000000;5.000000000000;6.000000000000;6.000000000000;4.000000000000;6.000000000000;3.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;4.000000000000;6.000000000000;0.167439161408;0.000000000000
54.000000000000;1.000000000000;3.000000000000;0.000000000000;2.000000000000;3.000000000000;4.000000000000;;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;2.000000000000;4.000000000000;3.000000000000;;
55.000000000000;1.000000000000;4.000000000000;0.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;;;4.000000000000;1.000000000000;;;
55.000000000000;1.000000000000;4.000000000000;0.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;;;;;;;;;;
56.000000000000;1.000000000000;6.000000000000;1.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;7.000000000000;5.000000000000;5.000000000000;3.000000000000;6.000000000000;0.947555366269;1.000000000000
56.000000000000;1.000000000000;4.000000000000;0.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;;5.000000000000;4.000000000000;7.000000000000;4.000000000000;5.000000000000;2.000000000000;3.000000000000;;
57.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;4.000000000000;6.000000000000;4.000000000000;0.358074121187;0.000000000000
57.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;4.000000000000;4.000000000000;6.000000000000;0.699411123199;1.000000000000
58.000000000000;1.000000000000;1.000000000000;0.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;3.000000000000;2.000000000000;;;;1.000000000000;7.000000000000;1.000000000000;;
58.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;;7.000000000000;;;;6.000000000000;4.000000000000;7.000000000000;;
59.000000000000;1.000000000000;6.000000000000;1.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;;2.000000000000;2.000000000000;6.000000000000;;
60.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;7.000000000000;6.000000000000;5.000000000000;3.000000000000;5.000000000000;5.000000000000;3.000000000000;;2.000000000000;5.000000000000;7.000000000000;;
60.000000000000;1.000000000000;5.000000000000;0.000000000000;4.000000000000;4.000000000000;5.000000000000;6.000000000000;3.000000000000;5.000000000000;2.000000000000;5.000000000000;;4.000000000000;2.000000000000;7.000000000000;;
61.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;7.000000000000;7.000000000000;4.000000000000;7.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;4.000000000000;6.000000000000;0.141138733091;0.000000000000
61.000000000000;1.000000000000;4.000000000000;0.000000000000;2.000000000000;2.000000000000;2.000000000000;;;;;;;;;4.000000000000;;
62.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;3.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;3.000000000000;5.000000000000;0.141551690087;0.000000000000
63.000000000000;1.000000000000;4.000000000000;0.000000000000;2.000000000000;2.000000000000;2.000000000000;5.000000000000;3.000000000000;5.000000000000;3.000000000000;5.000000000000;4.000000000000;3.000000000000;2.000000000000;6.000000000000;0.121923773320;0.000000000000
64.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;5.000000000000;0.019704714954;0.000000000000
64.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;6.000000000000;5.000000000000;0.115079260584;0.000000000000
65.000000000000;1.000000000000;5.000000000000;0.000000000000;1.000000000000;1.000000000000;5.000000000000;6.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;1.000000000000;7.000000000000;0.468439078204;0.000000000000
66.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;2.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;3.000000000000;7.000000000000;0.527731569705;1.000000000000
66.000000000000;1.000000000000;4.000000000000;0.000000000000;3.000000000000;3.000000000000;3.000000000000;;;5.000000000000;6.000000000000;5.000000000000;;2.000000000000;3.000000000000;2.000000000000;;
67.000000000000;1.000000000000;6.000000000000;1.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;5.000000000000;7.000000000000;;7.000000000000;5.000000000000;7.000000000000;;
67.000000000000;1.000000000000;2.000000000000;0.000000000000;1.000000000000;1.000000000000;1.000000000000;5.000000000000;;;;3.000000000000;;1.000000000000;5.000000000000;7.000000000000;;
68.000000000000;1.000000000000;7.000000000000;1.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;5.000000000000;7.000000000000;7.000000000000;0.995337510394;1.000000000000
68.000000000000;1.000000000000;4.000000000000;0.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;7.000000000000;7.000000000000;0.009601733403;0.000000000000
69.000000000000;1.000000000000;5.000000000000;0.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;7.000000000000;4.000000000000;5.000000000000;5.000000000000;0.816833357665;1.000000000000
69.000000000000;1.000000000000;3.000000000000;0.000000000000;1.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;7.000000000000;7.000000000000;3.000000000000;4.000000000000;1.000000000000;3.000000000000;5.000000000000;0.001055140481;0.000000000000
70.000000000000;1.000000000000;7.000000000000;1.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;6.000000000000;6.000000000000;3.000000000000;6.000000000000;;5.000000000000;6.000000000000;;
71.000000000000;1.000000000000;5.000000000000;0.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;0.228910531335;0.000000000000
71.000000000000;1.000000000000;3.000000000000;0.000000000000;2.000000000000;2.000000000000;2.000000000000;;;;;4.000000000000;;;;4.000000000000;;
72.000000000000;1.000000000000;5.000000000000;0.000000000000;4.000000000000;2.000000000000;3.000000000000;5.000000000000;2.000000000000;6.000000000000;1.000000000000;6.000000000000;;1.000000000000;6.000000000000;7.000000000000;;
72.000000000000;1.000000000000;6.000000000000;1.000000000000;4.000000000000;5.000000000000;5.000000000000;;;;;7.000000000000;;;6.000000000000;;;
73.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;7.000000000000;;6.000000000000;6.000000000000;7.000000000000;;
73.000000000000;1.000000000000;5.000000000000;0.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;;6.000000000000;7.000000000000;7.000000000000;;
74.000000000000;1.000000000000;3.000000000000;0.000000000000;3.000000000000;1.000000000000;1.000000000000;5.000000000000;1.000000000000;6.000000000000;1.000000000000;3.000000000000;;1.000000000000;;;;
74.000000000000;1.000000000000;6.000000000000;1.000000000000;5.000000000000;6.000000000000;1.000000000000;5.000000000000;6.000000000000;6.000000000000;4.000000000000;;;5.000000000000;;;;
75.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;;;1.000000000000;4.000000000000;;;
75.000000000000;1.000000000000;6.000000000000;1.000000000000;4.000000000000;4.000000000000;4.000000000000;6.000000000000;5.000000000000;6.000000000000;;;;1.000000000000;3.000000000000;;;
76.000000000000;1.000000000000;5.000000000000;0.000000000000;5.000000000000;5.000000000000;4.000000000000;6.000000000000;6.000000000000;4.000000000000;3.000000000000;3.000000000000;;1.000000000000;1.000000000000;4.000000000000;;
76.000000000000;1.000000000000;6.000000000000;1.000000000000;5.000000000000;6.000000000000;5.000000000000;;6.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;;
77.000000000000;1.000000000000;5.000000000000;0.000000000000;4.000000000000;5.000000000000;5.000000000000;6.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;5.000000000000;2.000000000000;2.000000000000;7.000000000000;0.191781737538;0.000000000000
77.000000000000;1.000000000000;3.000000000000;0.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;4.000000000000;5.000000000000;4.000000000000;2.000000000000;5.000000000000;3.000000000000;4.000000000000;5.000000000000;0.000263631430;0.000000000000
